,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
0,11821.519070181224,11934.678237275704,10567.228232741943,10515.589117443584,10510.79299067481,10448.218501921425,10513.782174915921,10542.57092903855,10173.833141734533,4807.263121932444,4851.424437886608,4667.215947291757,4645.665962831509,4638.804417467708,4389.871259422716,4310.53252111777,4249.624207362297,1845.3412372125078,5152.624111791584,4908.719181488375,2222.051932492614,4536.233304695825,4609.186740052705,4560.081132722693,3900.733818299616,10330.781051846696,10546.189982094402,816.1153165484214,4654.697012786287,3723.1769487807305,4190.565652343783,4413.931492443918,5093.963153396453,11444.318390643819,4848.119350297238,4736.4948746835,4308.341048122646,4598.344758336859,4660.417367102063,4633.795868706482,4890.581662543776,4045.593603469499,5440.8251635388915,3293.424534308794,4067.618443932113,4933.461640351768,10348.501903869008,10350.315073112772,4941.728815552068,5192.860955253228,4019.551207755239,4975.730173534776,4606.802293468831,4594.54504850483,4419.6498272237,3245.9925163268585,4537.440472393689,4409.655210984624,4439.176422185819,2037.037938252707,5083.87556019021,4868.831732130693,3500.7578966543024,859.4981619215474,897.3832843133416,4571.430836547214,4612.587582440682,5224.324480992619,7363.906390162569,7381.826944967586,4129.8218424899715,10238.372247839952,3605.5234776955826,5106.421763399132,3506.7970482968235,4917.13029636676,4684.915408902834,4784.345743148264,4580.050252823229,10569.946335399396,10152.021858443268,7927.878435278292,5658.550053000458,7674.930180479571,5621.720547943095,3102.882376935471,2356.363246411418,8154.780002794969,8920.83003357642,2323.694372752311,2384.216881925299,3384.7855202345054,5336.389044773087,4659.1371391637085,5629.123889771982,4015.127099960746,906.114231333087,2365.1610525742367,730.8246596977223,8209.676315483128,6633.224923530989,4497.67062156189,4647.610448243314,4691.804716658662,4382.263905438868,3442.316137943108,3319.362324791835,11030.141701296117,4293.420660762107,4486.803104714216,3445.6587587855292,2717.6912627909087,8664.662490017336,4038.825230905209,2577.4266179932915,9610.916566891075,11643.92823422547,6108.844585192888,5110.167969930446,3082.5535475151305,3112.6059222073904,612.0970719381263,4268.518823732168,2080.9629120258483,5293.741839882348,11425.862122686007,10314.435411913093,2431.2273951537663,3621.153795138372,2332.6008910419405,10131.175360945592,3158.567266209158,425.2857608692313,3993.3600738767805,7099.956874243542,2980.292764767213,512.0529846584833,2827.0050859377534,4785.585482550579,541.7336514947435,1732.5101631026807,3982.1153822283613,3774.5339433100526,2846.9175289807813,4597.321214477585,7973.55853517356,7366.012733295978,6937.095633827909,7485.399969885715,6342.416284815128,3651.9792187383714
1,762.799488912175,106.77045721656945,1490.6674277091026,1553.9655472315308,1560.7777158540048,1593.5273339783867,1556.5282884672733,1512.6968496425663,1861.1438086963026,7256.318601881053,7214.394843977933,7417.445153475138,7436.8925815338935,7437.219649051979,7666.10370347257,7787.6434999702105,7838.305580084701,10459.561917267663,6905.8624122105375,7148.524831113097,9843.71966915335,7526.753419823014,7455.021459613565,7498.269133319932,8226.622318403952,1729.1624969937002,1507.5509807140984,12801.633421513745,7410.564163170822,8342.572431481261,7928.498160969485,7683.872905728756,6966.4825961337165,602.7066712028824,7218.329539239539,7334.1523321991945,7805.645418358935,7482.223477265715,7423.62283776111,7447.580271115752,7179.314405929915,8028.624302599256,6588.319190782235,8838.069126237298,8005.320827707181,7118.67746284991,1698.1037200820433,1695.8212850416228,7123.306507021739,6864.865137076175,8044.0285297176115,7079.694483692521,7480.091091631129,7491.395703639525,7677.316542041165,8887.622882664109,7535.416677294214,7688.881693381817,7659.369649423709,10135.605533784641,6950.6935910784705,7246.651788509314,8633.459026347491,11326.411932512896,11273.572643624622,7456.851421127569,7415.661770382547,6816.318811569934,4912.838982026076,4901.275877732347,7951.854823574049,1807.5995114568277,8528.467649674281,6953.606779856859,8627.310176041954,7140.3918430744625,7445.820240115609,7263.760657871622,7493.592225615787,1469.5888154192787,1876.447818085076,4103.373176702032,6370.328026815819,4359.098273119547,6423.7385553928925,8976.28981395895,9802.581188373615,4256.454887205488,3133.6910897402076,9707.635195349996,10118.855571254342,8739.313448273011,6701.073466853917,7381.425517888155,6752.157070596881,8031.364768029757,11273.72513037919,9678.758892085672,11300.102698188035,3850.7034053024777,5498.243472805454,7580.177149571003,7411.461319552536,7348.548925242468,7771.004457043052,8753.771316771543,8853.601030651145,1087.724589910688,7782.790334879526,7561.474464777863,8705.21621361613,10065.20582611665,3364.374918152419,8042.134677152433,9488.073360783783,2499.3182166907136,563.5644109034928,6051.528604921431,6930.026087584404,9154.041551960712,8952.092876640148,12148.01356848813,7958.309910479906,9977.54934904661,6738.136738431667,660.2077207765988,1761.5431139726902,10064.716431696095,8737.820918604682,10182.803825260857,1899.7190027545196,8947.418446250804,11712.34202748011,8310.681532064871,4938.513929048042,9580.884140545248,11516.290147676347,9326.444203814386,7265.154018119886,12013.258740593748,10561.637068185542,8524.275781264996,8766.563257854588,9661.833306389011,7430.971030198578,4289.414295430958,4916.594022518684,5124.766167564125,4573.701127142444,5944.5731626456545,8401.494775989366
2,2653.927239098929,2731.479552664634,1417.6001048038281,1384.9488531137415,1383.1772898079164,1281.478817977531,1384.2754470518644,1391.1087742024927,1005.3243683360778,4464.035206097872,4423.492631352352,4632.556964848973,4650.971740118903,4648.691084375186,4867.606680260717,5003.596054765707,5050.326232379177,7640.155373107377,4113.95875157013,4354.050633481459,7022.246665947485,4732.122809406968,4661.443786185526,4701.850572008104,5446.03620498303,1203.3219005876606,1392.4316729774207,9981.428316766585,4617.784963052974,5543.607978809813,5149.342518486788,4900.863453110147,4175.097427971985,2233.3035190825162,4427.68187910597,4544.336290890677,5026.498494685768,4695.062767506722,4638.424365159638,4661.084166310308,4390.595542747135,5234.4640599918075,3770.425969582649,6051.367969671238,5210.908225362227,4296.834100990552,1196.189417243575,1197.0129126940753,4332.835273606179,4072.8950195428656,5246.153857795812,4284.802041383274,4695.393205046156,4706.213153896481,4894.092848318316,6100.8243401921745,4744.733264571699,4906.0662870245615,4876.897478070094,7341.530400767175,4143.577328654607,4476.017443576648,5849.648760659721,8504.704215331056,8451.892667105374,4641.366197546035,4599.801197107045,4014.2804580758348,2214.613944839022,2207.9996311470913,5160.768529387498,1092.779102214484,5745.847149897753,4162.11475264887,5843.546891224499,4346.117282356805,4677.544385581196,4463.872540155821,4703.588965356354,1358.7360402691684,957.2307862466679,1283.344539407145,3557.8181574840073,1537.6509536244305,3601.894475711329,6154.458255048539,7010.321262222563,1761.0302353190305,359.8037604081169,6888.978584528761,7309.014215271555,5952.07553966901,3879.866752478478,4560.105940535966,3997.2064380853362,5209.842717113805,8451.999480349685,6858.250957926178,8482.19250385956,1045.0169335107375,2700.9753133889385,4791.0311032393665,4615.955993085524,4543.975560362718,5004.509033109755,5937.635423077649,6035.554285568638,1896.2881016079634,4991.261625609008,4760.111160792651,5886.372293864798,7271.452512822875,551.8335115058997,5250.058500445213,6666.437254321191,571.399859929185,2440.8016939743184,3254.5030014359286,4127.134812233558,6382.387773193225,6149.546891928604,9326.17028790932,5150.5983610583135,7156.400909322039,3918.380744189296,2249.9539271963145,1214.9683806942671,7255.171241788102,5935.32604114572,7372.777117492357,950.480670503996,6126.100012367785,8891.863465333014,5508.009299376804,2116.6763129186893,6782.074357777,8699.486019871209,6506.120600905519,4466.621965904283,9191.479548878458,7741.607055220395,5741.240271702029,5981.975040394663,6858.247098470337,4615.5639689282325,1649.7535208776585,2221.6943050451214,2306.9334316594172,1757.8666319329911,3191.712864396963,5579.800998313711
3,6822.247130902629,6882.283647309033,5506.284767482443,5452.88697265114,5447.842975275035,5390.433372858844,5450.985777649083,5481.9890152068065,5118.247863992072,302.57834797619057,272.498477997555,492.8429543397192,505.12417692795134,492.28565177954926,689.332443114618,848.2360407372,884.0144267480035,3660.0307713199177,130.0385564577327,189.99613781930793,2946.9569228865275,557.1267674209698,489.2643665811671,524.7478449859873,1289.0039329608558,5268.824927335093,5485.88816493621,5857.488022741023,448.45298167464426,1365.5875470081926,1003.5238794258424,752.4850267939522,118.3399773993609,6402.740172335945,277.6903495923375,388.62058179901345,885.580301799096,541.5046617324331,496.7731192865978,512.1015708250409,258.70409958772757,1057.6503734063572,547.2669267034775,1878.8569336100168,1033.9610326322006,704.5811868496836,5289.183895945341,5291.117460761065,199.74296994109082,154.64661091410275,1067.8795928789873,126.4443306647258,551.760933740507,559.8429243597709,745.2823771088133,1928.0153191881836,577.9791243147126,758.1190116882601,731.4956749665508,3163.3043062157176,127.41458480439908,461.21549837061826,1681.9257084181197,4418.293744743516,4364.69397200816,573.432824629923,546.1237929737982,166.7014561192584,2680.777897457464,2702.1136532071655,987.669580689267,5178.963642110712,1580.8642631988544,118.3257835087398,1675.938769704461,183.8804670470589,624.6571896601411,285.8086144260412,539.9208237304142,5532.7138789393475,5102.866720344272,2903.760542935997,653.2619836485691,2662.225024499031,846.507464229244,2147.6126301424374,2832.523390313958,3453.1215200072447,3913.751153782287,2769.1248594749377,3467.5714324303594,1779.3984467793487,616.0918350271857,710.468005009232,1819.188492298564,1228.5256676515005,4367.045146184289,2762.620177120008,4345.66910860456,3225.2057885567833,1885.959428515958,627.3056796408509,440.6038759513215,377.04068500416776,914.8323504774803,2123.3798215466477,2172.3439758461623,5965.686650756006,818.8997647816093,583.4957066752762,2020.5918330750724,3579.5265783295713,3626.925721499854,1075.1754855304525,2606.696694231932,4622.269430536286,6619.066763252261,1562.057033475702,70.05524816136105,2229.288888929537,1974.0519089504173,5243.766127065011,1643.2157133760895,3069.0321656759606,520.379760637647,6365.605531036538,5250.416127800494,3420.0777185882184,2316.3598949036177,3525.7308794845803,5078.333118698912,2161.2611430931393,4775.883709713926,1974.2644925255754,2114.350876353758,3090.685681929163,4555.942721646461,2552.828638338596,288.5165400841889,5103.099623365935,3746.65652420569,2365.8630187399276,2538.527730664069,3113.561653683997,550.5933542662689,3186.07554607517,2688.7091159470137,2015.295203212019,2525.9170156827104,1953.1204590748591,1575.4775419882617
4,7704.868706233868,7760.594822445352,6381.829557062326,6327.354751537799,6322.135072975593,6267.542456160918,6325.38753170976,6357.744506817549,5996.313016976368,602.0760508420279,645.3484316931034,465.11824967391277,442.57360529896584,432.30844264218985,195.24236400147308,194.7426613718564,130.49134229887568,2908.4449698281524,951.6101031264676,708.3914375394255,2151.8981542449,330.58890312960744,403.05779707431986,358.8212658892023,446.8361346789271,6143.8873202724335,6361.790160332185,5005.662469201447,448.23182644243536,486.77349216455616,264.27540827533977,257.5842255144327,891.4512380070895,7283.401779737468,641.7980451653742,528.996112558061,253.03654693665345,394.9078140220674,458.0339893390383,430.15229179869385,683.4453646781983,176.71507291731785,1358.9258350546029,999.2853725047437,152.92235271959692,1099.7889928948796,6165.673276552516,6167.662150799158,736.2592577282658,992.4962332395398,188.2597516436791,777.2004054409235,408.6089913345183,395.896658640931,259.7213492583208,1048.0599791534814,330.6064120407961,256.38191793576453,278.7465820769918,2281.0602173276707,931.0757476792203,686.4588573366814,808.3699750704117,3593.3080469358993,3539.7407808550474,579.647561520825,616.8653131585546,1047.9178332853494,3494.0039354590854,3514.8400527731833,129.12467203525202,6055.468442440196,712.1836797583161,904.2169678955779,802.5821001432864,716.5517519871031,542.9387089622707,597.9770954480351,373.1766355508159,6414.185540784833,5982.674442573257,3786.3861173110645,1523.3048756428796,3544.251437529548,1620.9676842178048,1453.9050361606044,1949.9245380914565,4282.037164322931,4796.147564518051,1942.9055616694914,2804.247053210184,900.0302613299873,1333.0455712727246,850.1445895707242,2280.6809952125886,778.5167168175036,3543.3263080470006,1956.5958532869886,3492.4205371162698,4105.451177236796,2699.4876109520837,294.66833249250055,445.42895222641243,532.3935516122764,406.845783474136,1601.5702001957293,1602.6925225468221,6838.47899266803,104.95833519450986,310.11748077342884,1472.8395564812831,2992.9893591183636,4509.0351406209,200.01898369009535,1835.5318133970986,5504.0560594092985,7501.255866038273,2290.953257091876,936.7539881815057,1363.554673656589,1098.9930840718332,4414.9142923218615,1489.9564574894919,2262.018743786538,1255.7905316252084,7241.140779023514,6123.952772326381,2762.7755233601033,1905.3481556974739,2856.45698290212,5957.255679068394,1505.0585837826602,3932.2461398013947,1696.4282130189883,2992.162709038862,2538.947679252315,3697.703788010959,1870.1328607112832,594.1422995464183,4272.098173926655,2984.106518936077,2098.906779255601,2199.6437460291468,2528.5664509310614,595.8565667791626,4031.297339690561,3500.5496280025,2879.7217352364537,3401.071644626246,2649.2889981400795,972.9548306467568
5,7883.7803850696955,7896.578948700848,6509.877009491639,6451.849025824101,6446.062173266315,6401.833687161318,6449.6679588076695,6486.619714261211,6135.421631686996,827.0874918483004,856.5787597511012,635.8165498728044,624.1116208315517,640.7685593070363,571.996844641328,321.7254618193634,339.00056170843055,3054.835384931496,1150.7505832620232,938.697563693715,2268.868436047831,619.068670915472,665.6419919647703,659.4041465482338,298.244539301458,6270.964178425195,6491.186839072865,4988.378859335908,695.7957840529476,590.23217744472,188.82465042117406,389.5155953391108,1090.8009948707863,7433.093770684643,851.478883464533,741.0640129874496,261.3834305563539,591.7862281572563,631.9122509671948,618.0709703183195,877.2160251695433,395.3363924093781,1662.6746131604818,883.9138039529277,398.3303841588048,1511.9737804510576,6297.845745011458,6300.039679832376,938.6002959091029,1190.112285036196,459.639400883856,1004.0331469240742,577.6757384756174,570.5397937850756,396.58178253368465,931.5275285547007,574.577972285293,383.8775776793147,405.6366857854073,2174.794635819208,1215.3031224896417,754.8695203007178,676.9128006545006,3637.0701532861576,3584.2434161427186,1000.236418062521,1031.7011014358839,1291.1893251661925,3807.152745132783,3828.409210470405,348.32928411324326,6188.041711900687,573.156538975596,1103.5087389752614,670.9227677725711,944.7912111589123,552.9271525547445,881.1547288065344,603.3135835312687,6571.808253703007,6130.318448156807,3975.9659963124127,1778.7403909653399,3745.313517636264,1949.1897116691243,1706.0861999164604,1841.319668282153,4581.740456133981,4987.053465955341,2022.0268790857879,3028.1461585605543,793.6519177978337,1677.686208122251,1284.3939784390802,2709.959279004442,1201.1393938826986,3589.7246701354807,2066.0859055210244,3485.0151185413597,4316.3845478096655,3011.2354112879407,524.9895509608845,718.7036979035194,866.4189504656434,225.95983277183376,1945.7048094020274,1924.1490735357052,6956.162827371203,413.07873268531887,675.7951544391242,1811.7293054510715,3262.798255185552,4679.221426557054,363.25762120048995,1994.0934415646532,5700.3180309563995,7664.2377364097865,2648.2787552561244,1195.1437306076975,1159.5278935337526,1104.785651898421,4444.002798427896,1931.4337669197894,2359.2071211858956,1590.4673622058858,7366.949063745919,6246.06567742645,2991.9106076105845,2280.3558766864467,3074.8798235350264,6100.420905835983,1781.1722599233376,3939.820993383096,2113.2549558931846,3218.4529898294463,2837.399123761934,3676.3269755578426,2108.4808515985014,867.5213082267978,4298.909740993752,3117.582521660741,2508.946203602782,2589.2913611805784,2809.1982516949183,1011.471434675476,4313.537390514479,3814.8076728342044,3136.923664365833,3633.645073711808,3022.6629680021765,1322.364090882839
6,8672.652025586385,8855.734206819128,7525.098151842471,7481.250251643212,7477.6392289555815,7396.667517239777,7479.889862313508,7499.345097400741,7119.036515953315,2125.7744022585966,2168.5908371713217,2087.0523806614824,2064.6508852858396,2038.6125585064356,1779.2251790686028,1882.7811782950741,1810.663249952787,1520.0589256225205,2392.0244698506144,2184.565261990149,1066.5681147782886,1915.599087205846,1974.7938844488597,1914.6021568893461,1748.969320856243,7295.193676136582,7501.906847534363,3945.7068782654605,2013.201246941532,1435.1042459300572,1873.503225801429,1948.7730700684947,2349.0839082622674,8347.85503802783,2168.0818069518095,2094.743846452397,1928.946143085414,2023.6074861171128,2080.1269717980367,2052.186905732061,2213.192359661589,1636.4552350926203,2448.80747330168,1581.810135312186,1643.7778465996983,1861.5361309897094,7302.915228896149,7304.306978845136,2238.609034108775,2423.700012736965,1574.2306925689695,2232.989888880291,2049.611072340778,2037.809051006911,1950.0243247473359,1583.577018439263,1953.2724621830516,1948.162384282289,1967.866554531971,1982.7422230538516,2226.950275801178,2319.375095744756,1629.4009038048068,2448.1224087585692,2398.3359277753243,1697.0772803420568,1725.8394984105491,2384.683426422526,4149.918118903997,4166.752314393066,1715.039160062842,7194.318250892431,1657.4701414976007,2358.1570031387128,1630.543925186223,2192.4662921896884,2221.689442374581,2045.7792999851222,1987.126802903284,7474.417110781292,7082.264991691694,4857.498974280712,2699.352101394895,4598.539534310358,2546.512832837507,399.9650341171882,1804.2211690463594,4930.485329826705,5810.4498563130055,1115.792813771782,1211.8761444386944,1570.9408388751588,2295.8234781928677,1642.6159448598396,2380.8154218625164,1042.3305065834322,2395.2138333864245,1001.8650408244479,2535.0198024990673,5093.255363394267,3459.9502835833327,1942.0836865732476,1984.147480810699,1930.4329408977726,2076.5788209109805,195.3232924227897,98.28018141629184,7999.692189512472,1796.6332192234847,1813.0301840723316,252.28020611025815,1316.2476341795978,5596.576329390402,1659.9074095506728,759.5130411041123,6473.87467171907,8522.231235322648,2915.3689331489636,2282.5887285360723,1859.947909884079,1288.7878413409808,3244.2656812277587,1024.5338056417072,1207.7015972458391,2284.3232992121616,8373.270894429696,7288.725241126614,1161.4065759325815,481.4131003428535,1273.0639120594446,7069.9080071570925,279.42141901710306,2871.3502890850723,754.4327091785541,4018.4056675884926,846.5123856695208,2762.4441788724153,423.3159983642208,2058.511391997436,3118.8932079117985,1625.8654676660294,880.825798872049,789.1554032048506,848.2216538400107,1720.1604575790846,4771.358896045314,4150.816149318487,3819.750665372481,4370.24249325675,3112.228524934457,726.2979803571637
7,11185.651640585042,11271.269125676543,9896.117290872842,9842.456539156594,9837.349147586809,9780.180228265035,9840.532147202468,9871.844342510287,9507.614704066302,4118.7482780755945,4161.98793458518,3969.267429153099,3948.4123062907966,3944.1232842684663,3704.316127325459,3605.931818906777,3548.407086007509,1588.654794538991,4467.588196053901,4223.709888387956,1695.0111988209194,3847.1834410320535,3919.748036402651,3873.5768968553475,3184.3145793993535,9658.560378012904,9875.753825812628,1576.1564918426843,3964.8881056118794,3029.9327217139985,3478.6305144184853,3710.0391561639726,4407.803362701435,10788.016010168261,4158.38153756707,4044.485434533268,3598.684412623719,3901.653700332339,3962.669527958264,3936.945010413734,4199.451627621988,3349.23647929101,4793.38943180436,2570.733575807523,3371.961300345741,4316.727541913537,9679.04164052516,9680.97008900051,4252.943038377724,4508.309367706623,3328.546398212211,4291.867917411751,3907.7455920142716,3895.781240307417,3716.0734612596852,2522.227610493325,3843.7093345162284,3705.4921641684396,3735.1754905838293,1287.5926472662413,4416.045911428537,4162.217888390907,2779.1137964066875,857.7811218261999,850.7634223748986,3920.162974126897,3962.326295043222,4550.55062193962,6783.1924384018885,6801.9183085264,3430.5241024626994,9568.821790868771,2884.844832202982,4420.499906057254,2785.2369824302787,4231.993677555101,3973.1828263446714,4104.578115817878,3886.142999338369,9915.641077033093,9490.442649528964,7276.282169991909,5000.120781794737,7026.793100934011,4993.38520918276,2546.214192841784,1615.198193858026,7579.740575761876,8277.773527759138,1722.2905165364934,2142.0634107811193,2665.182394784261,4702.926821230315,4034.780186697231,5109.669988172004,3405.1549924608494,866.3802809877454,1794.7641125612627,440.0467126972396,7572.302428569301,6031.393053271753,3801.6434727811356,3960.9430748761197,4018.0201683416612,3663.0361484481655,2945.9278595382843,2817.005396742446,10354.484365741286,3597.217634035951,3806.476128148057,2924.9564765904165,2537.7152950025325,8008.42083896731,3339.3948347138326,2029.0648247632132,8975.829853718156,10996.660648769104,5522.9374181675485,4436.7038130554465,2334.9691442237167,2417.8178744312695,1246.7265419590635,3749.9548710984254,1553.2607813834543,4653.120855461764,10755.451196661154,9639.58111554525,2177.8205035215815,3184.6028472125795,2105.443133252174,9467.039286649135,2621.3544641207,743.1267916282391,3515.2398119305317,6457.5660988105155,2678.58330497304,397.58038065526114,2341.073128544978,4104.091319906573,1118.167298772735,1493.4055496531837,3571.3750027508786,3389.4604044601415,2540.3497786043717,3945.7598148187735,7380.682815943068,6786.293304430731,6308.39528877296,6851.85210105322,5783.4470059983405,3055.7269540636557
8,9743.457086244618,9840.546557597272,8470.258635161237,8418.080478115173,8413.207997269723,8352.169935138458,8416.244527964856,8445.707049038465,8078.365247614945,2709.4526420791126,2753.8331043577055,2573.7712249315514,2551.86179792572,2543.6212388536055,2291.7293184028904,2223.644293912937,2160.022663195852,1153.8509802185438,3053.853794431858,2810.061241592546,517.8147258665505,2438.908186420535,2511.889028185893,2461.993562076082,1833.4209121134545,8233.480247333455,8449.41055742138,2894.138632280754,2557.4610054423674,1630.256195840428,2112.976593921286,2325.8562475052317,2995.4016734250154,9353.349794174354,2750.6230969032417,2639.943046809671,2226.9082126363273,2504.3348438799667,2566.8689899069095,2539.7877633922253,2793.4907578288967,1953.2368600474883,3352.73551061847,1255.3568774247142,1974.6951608607187,2871.25977720634,8251.986151777197,8253.835006221992,2843.863253269419,3094.009686223266,1924.115430623675,2876.873953529147,2514.2309133481194,2501.8179120507702,2331.2657643310013,1213.105827163382,2442.009261406561,2321.845800553852,2351.0792357034893,578.3478973743808,2986.2436401119785,2781.2903609685663,1452.7217467689718,1515.9368873324897,1463.5212104169627,2480.241721730235,2522.0264679952234,3125.5744939818373,5342.335210889064,5361.2682237353065,2039.2475256685477,8141.812603215938,1552.3918364020242,3007.8120560445295,1458.3788926516952,2818.488856456475,2603.5828120616575,2685.208447861336,2484.612706212438,8479.85727390346,8058.369932173309,5838.591226702275,3564.6727768166606,5587.583262529515,3548.314725450129,1154.0172744880242,578.74946532592,6139.832997948819,6837.130700599027,336.2882537579573,1451.1982033492623,1335.3124076013964,3258.4549525439515,2589.186857118709,3705.9469832720865,1961.6015559793966,1469.6628834742019,463.2527880173068,1380.8947028689129,6129.803455360547,4586.6918718684565,2403.5446702092,2549.4774188663005,2592.873874928148,2314.0091059042356,1611.9040013149308,1482.1966547951256,8932.116931812325,2200.0113731219967,2387.7591966949235,1559.7867720716201,1853.897813162645,6573.137331316692,1948.8239336592121,696.5624009192081,7533.088308977268,9558.063671860687,4081.9840204141447,3011.4217581133325,1174.4988117344262,1026.8997193227506,2321.632505489791,2363.1007841189494,464.47830210545527,3210.183575117314,9329.201138038316,8216.506458936743,1450.2301975071814,1923.569129325343,1460.0789567643658,8036.476527929771,1250.0123111059656,1824.5796453864687,2179.7537507012266,5016.117270110338,1720.342214025566,1587.9016934328852,1080.1213280799377,2686.548009430726,2176.8163515497313,1166.1039931355806,2325.8428979700516,2194.8649453527087,1600.3759891917236,2505.994351090146,5936.768760608077,5345.710563954846,4863.779854889683,5408.252575471347,4352.280806612824,1618.7534199492302
9,3810.03466194141,3842.3389715553153,2472.648665533396,2422.78036620385,2418.3502259834627,2352.9241276159173,2421.1084702599796,2447.793356702496,2079.088854964174,3320.6383271362124,3279.2105248456332,3485.1921056465226,3504.120599065668,3503.192595859761,3728.853043096702,3856.1051298904003,3904.788256318259,6572.62993973324,2970.096294624874,3212.062917060081,5925.845969706147,3590.427933442215,3518.9999001693413,3561.4283935516114,4297.362734350284,2237.2824998981096,2451.2732146583426,8874.65144031672,3474.794191470598,4405.397416217643,3999.921742377475,3752.8378849307783,3030.9470673297296,3363.4959497062177,3283.24896757625,3399.490926461428,3876.988038105322,3548.869315569766,3491.2121251783733,3514.527437393204,3245.021545525051,4092.670034308433,2663.5784537248,4905.710385040659,4069.2724181955064,3218.7284755335954,2253.308854182738,2255.0941011798222,3188.232834273843,2929.0474618558264,4107.015417714531,3143.0769234154823,3547.985276212948,3559.043230755122,3746.156792747366,4955.236758461774,3600.5195748032775,3757.959652651698,3728.62136826458,6200.359509516261,3013.7103446780743,3323.3107451994842,4702.553156711528,7409.438551448716,7356.247407029652,3525.353266423042,3484.756398088955,2878.597398874001,1594.678428735761,1599.3116620366206,4017.02103702819,2143.2321753004117,4598.181902837751,3018.022741063254,4696.427409697024,3203.9853733936766,3524.395581331827,3326.196534537817,3558.9533443661867,2496.6976791828683,2062.5252969667727,331.8307206385476,2437.5058698443745,540.2181857964523,2527.3097982671843,5069.6865195531045,5867.976243253837,1607.9835130553354,964.853104737825,5778.707964134403,6273.370372696236,4806.635754484291,2790.3510226665917,3468.2455370191374,3112.8423229371147,4117.901306727008,7357.0939872192075,5755.331498134713,7368.727669255708,579.0969023572554,1779.2494239459222,3645.964786916944,3474.8278590843233,3410.917005156172,3851.180508771823,4889.573606404068,4979.481787569418,2939.661600882253,3847.6901818361057,3623.8133738596475,4827.369963698775,6269.968017606517,612.0600094205402,4106.947826383141,5572.572869321548,1667.115186774706,3587.860972692657,2305.317965281169,2992.324800387053,5231.217398265019,5014.466906974833,8233.915851606238,4134.1334350922325,6057.015906800608,2818.710442611786,3330.697140509413,2224.46580896898,6220.490976596775,4924.906771206032,6336.411129888981,2038.1209826150211,5050.229495367395,7786.935220716868,4500.8236405051075,1076.4151751999163,5773.7008441054895,7583.268776484517,5436.753754217765,3327.7849698146188,8096.925398341796,6670.675997135397,4771.564217957844,5006.934812720579,5839.363836895988,3499.4108050915725,1311.5127966707948,1607.02807669155,1317.616734956589,847.3946200635828,2348.845135022553,4489.283758926033
