,amenity,geometry,Latitude,Longitude,grid number,distance1,city center_x,city center_y,Distance
186,parking,POINT (-2.877588636965502 56.46706159999184),56.4670616,-2.877588649999999,355,0.09117144941620196,-2.96847996830906,56.4599200704235,5524.347618373579
193,parking,POINT (-2.904511650949259 56.47937935669693),56.47937935668993,-2.904511663966465,316,0.06686260376672283,-2.96847996830906,56.4599200704235,4051.402804739341
194,parking,POINT (-2.907837762359927 56.48051279570799),56.48051279569951,-2.907837775374872,316,0.06404323460101388,-2.96847996830906,56.4599200704235,3880.56889307475
195,parking,POINT (-3.036172988743241 56.46322804870758),56.46322804870162,-3.036173001651219,103,0.06777381119098429,-2.96847996830906,56.4599200704235,4106.615556058928
196,parking,POINT (-3.036501880566577 56.46341415377812),56.46341415377195,-3.03650189347435,103,0.06811160636512864,-2.96847996830906,56.4599200704235,4127.08356416598
197,parking,POINT (-3.035352441246937 56.46305876286977),56.46305876286409,-3.035352454155512,116,0.06694610334829443,-2.96847996830906,56.4599200704235,4056.462291207352
198,parking,POINT (-3.034214090159564 56.46295826155874),56.46295826155328,-3.034214103069012,116,0.06580430896210843,-2.96847996830906,56.4599200704235,3987.277594261226
199,parking,POINT (-3.035384467980308 56.46194960439845),56.46194960439385,-3.035384480888513,116,0.06693528823894775,-2.96847996830906,56.4599200704235,4055.8069717631142
200,parking,POINT (-3.042336270465765 56.46238811452734),56.46238811452152,-3.042336283368577,102,0.07389754066165147,-2.96847996830906,56.4599200704235,4477.670426124781
201,parking,POINT (-3.044663260091732 56.46503968300035),56.46503968299166,-3.044663272993518,89,0.07635513306578023,-2.96847996830906,56.4599200704235,4626.58321441121
202,parking,POINT (-3.014599328336685 56.45586195364368),56.45586195364741,-3.014599341259501,143,0.04629756876025241,-2.96847996830906,56.4599200704235,2805.3065444820704
203,parking,POINT (-3.036682532223923 56.46282451143212),56.46282451142653,-3.036682545131368,102,0.06826439234874154,-2.96847996830906,56.4599200704235,4136.3413185408135
205,parking,POINT (-3.010563664135647 56.4717284153367),56.47172841532525,-3.010563677066619,146,0.043708987086293734,-2.96847996830906,56.4599200704235,2648.4567291389153
206,parking,POINT (-3.011251210603661 56.47169222154785),56.47169222153636,-3.011251223534076,146,0.044361738191232,-2.96847996830906,56.4599200704235,2688.0088480867535
234,parking,POINT (-3.047491970056127 56.47522446664828),56.47522446662921,-3.047491982958831,91,0.08048057531005182,-2.96847996830906,56.4599200704235,4876.555954592627
235,parking,POINT (-3.015976334250705 56.4810351739233),56.48103517390205,-3.015976347180279,148,0.051978395519564326,-2.96847996830906,56.4599200704235,3149.5246300686385
237,parking,POINT (-3.006744621247655 56.49012604516906),56.49012604513991,-3.006744634187394,164,0.04875023654659442,-2.96847996830906,56.4599200704235,2953.9209356198758
239,fuel,POINT (-3.049649493827101 56.47499388394819),56.47499388392912,-3.049649506728015,91,0.08255733656525356,-2.96847996830906,56.4599200704235,5002.393057847734
240,parking,POINT (-3.038840669994496 56.4841919137164),56.48419191368948,-3.038840682906875,107,0.07442951386542453,-2.96847996830906,56.4599200704235,4509.904255027583
241,parking,POINT (-3.032792539416184 56.48443089771312),56.48443089768665,-3.03279255233345,121,0.06882506169280327,-2.96847996830906,56.4599200704235,4170.313931408061
242,parking,POINT (-3.031290067207003 56.48402930617521),56.4840293061493,-3.031290080125338,121,0.06727826836100714,-2.96847996830906,56.4599200704235,4076.589151190785
243,parking,POINT (-2.932923249423388 56.48433320985404),56.48433320983894,-2.932923262419754,275,0.04313097158442105,-2.96847996830906,56.4599200704235,2613.4330612955264
244,parking,POINT (-3.034367362634907 56.47472961581749),56.4747296158004,-3.0343673755479,119,0.0675312747319875,-2.96847996830906,56.4599200704235,4091.919555082667
245,parking,POINT (-2.926585157544933 56.49005004489859),56.49005004487859,-2.926585170548093,290,0.05160416107347223,-2.96847996830906,56.4599200704235,3126.8486587616076
247,parking,POINT (-3.033672215751953 56.45423094751097),56.45423094751418,-3.03367222865911,115,0.06544002543570737,-2.96847996830906,56.4599200704235,3965.2045785926966
249,parking,POINT (-3.010869962460045 56.47245298987484),56.47245298986264,-3.010869975391001,146,0.04420392256434871,-2.96847996830906,56.4599200704235,2678.446332758793
250,parking,POINT (-2.888710574355011 56.47867952588781),56.47867952588329,-2.888710587384431,343,0.08194553863540265,-2.96847996830906,56.4599200704235,4965.322412833976
252,parking,POINT (-2.910493100553062 56.47990806220593),56.47990806219774,-2.910493113565725,316,0.06133510526763253,-2.96847996830906,56.4599200704235,3716.475331670271
253,parking,POINT (-2.891388684762564 56.47703871670618),56.47703871670296,-2.891388697789361,343,0.07896905748951641,-2.96847996830906,56.4599200704235,4784.968621875286
259,parking,POINT (-3.023821144706143 56.48078813255485),56.48078813253297,-3.023821157629408,134,0.059144934285155604,-2.96847996830906,56.4599200704235,3583.766397806078
260,fuel,POINT (-2.928577532725101 56.47675739308125),56.47675739307412,-2.928577545722519,287,0.04330933804984612,-2.96847996830906,56.4599200704235,2624.240812677985
262,parking,POINT (-2.85733913082554 56.47856778097255),56.47856778097172,-2.85733914387956,399,0.11269436526978285,-2.96847996830906,56.4599200704235,6828.484710605163
263,parking,POINT (-2.865267516389766 56.47685789354041),56.47685789354034,-2.865267529437026,385,0.10459300832202277,-2.96847996830906,56.4599200704235,6337.599545934309
266,fuel,POINT (-3.034162030561455 56.47764392966084),56.4776439296409,-3.03416204347552,119,0.06803139116415771,-2.96847996830906,56.4599200704235,4122.223088027028
267,parking,POINT (-3.011505429400571 56.4725637499019),56.47256374988952,-3.011505442331056,146,0.04484477723500049,-2.96847996830906,56.4599200704235,2717.2776115879474
268,parking,POINT (-3.035470114350598 56.47754873323155),56.47754873321156,-3.035470127263593,119,0.06927085352764795,-2.96847996830906,56.4599200704235,4197.325776419674
269,parking,POINT (-3.040772350117752 56.4774329490328),56.47743294901233,-3.04077236302649,105,0.07438340709088183,-2.96847996830906,56.4599200704235,4507.11050926872
270,parking,POINT (-3.027669187081129 56.47649600001809),56.476496,-3.027669200000001,119,0.06146646719544642,-2.96847996830906,56.4599200704235,3724.434939175805
271,parking,POINT (-3.043304122307823 56.47099224606602),56.47099224605161,-3.043304135212544,104,0.07563893855640816,-2.96847996830906,56.4599200704235,4583.186872053197
272,parking,POINT (-2.928260544402046 56.47721419966782),56.47721419966025,-2.928260557399859,287,0.04377999451736657,-2.96847996830906,56.4599200704235,2652.759279282034
273,parking,POINT (-2.929437690932104 56.47729251970775),56.47729251969998,-2.929437703929014,287,0.04273289601449046,-2.96847996830906,56.4599200704235,2589.3124858219508
274,parking,POINT (-2.926966439612286 56.47731025858555),56.47731025857804,-2.926966452611149,287,0.045008783916598974,-2.96847996830906,56.4599200704235,2727.2152612215505
275,parking,POINT (-2.928146717678804 56.47641535052435),56.47641535051759,-2.928146730676456,287,0.043575960383112594,-2.96847996830906,56.4599200704235,2640.3962479728866
276,parking,POINT (-2.922464038985559 56.47994910079585),56.47994910078626,-2.9224640519888,288,0.05018592045649246,-2.96847996830906,56.4599200704235,3040.9132675304513
277,parking,POINT (-2.92511255410209 56.4774538264118),56.47745382640436,-2.925112567102461,287,0.046777816176157214,-2.96847996830906,56.4599200704235,2834.4061549990915
278,parking,POINT (-2.925345305939356 56.47646473381962),56.47646473381313,-2.925345318939231,287,0.0461987430882515,-2.96847996830906,56.4599200704235,2799.31840489179
280,parking,POINT (-3.059009868160828 56.47055015839322),56.47055015837747,-3.059009881052904,76,0.09115187256067303,-2.96847996830906,56.4599200704235,5523.161398828875
281,parking,POINT (-3.059802773011697 56.47006250697524),56.47006250695987,-3.059802785902988,76,0.0918843078669483,-2.96847996830906,56.4599200704235,5567.5418190782375
292,parking,POINT (-3.054607434177171 56.47246150061074),56.47246150059362,-3.054607447073349,76,0.08703579762950968,-2.96847996830906,56.4599200704235,5273.756251837995
293,parking,POINT (-3.054299174203556 56.47313046012312),56.47313046010535,-3.054299187100188,77,0.08683002193634362,-2.96847996830906,56.4599200704235,5261.287694326403
294,parking,POINT (-2.868003256880812 56.46826788663622),56.46826788664426,-2.868003269923213,369,0.10082287912064446,-2.96847996830906,56.4599200704235,6109.156273309384
297,parking,POINT (-3.047470736111526 56.47169632109154),56.47169632107598,-3.047470749013149,90,0.07986378100034804,-2.96847996830906,56.4599200704235,4839.182564154536
298,parking,POINT (-3.023208493760014 56.48195564107347),56.48195564105051,-3.02320850668413,134,0.05899812950873553,-2.96847996830906,56.4599200704235,3574.8710624552073
299,parking,POINT (-3.024790184373596 56.48213801040147),56.48213801037815,-3.024790197296512,134,0.06053493821296699,-2.96847996830906,56.4599200704235,3667.990844574281
300,parking,POINT (-3.051344995776593 56.47405923666103),56.47405923664269,-3.051345008675866,91,0.08406266077377197,-2.96847996830906,56.4599200704235,5093.605101304958
301,parking,POINT (-3.059868197428415 56.46784986923694),56.46784986922377,-3.05986821031897,75,0.09173163296635822,-2.96847996830906,56.4599200704235,5558.290795552112
302,parking,POINT (-3.058887024241733 56.46833812922551),56.46833812921197,-3.058887037133219,76,0.09079813768543063,-2.96847996830906,56.4599200704235,5501.727557115333
303,parking,POINT (-3.058401837108398 56.46746625001262),56.46746625,-3.05840185,75,0.09023796115294405,-2.96847996830906,56.4599200704235,5467.78480515815
304,parking,POINT (-3.059211487066418 56.46712029056684),56.46712029055445,-3.059211499957267,75,0.0910167787013126,-2.96847996830906,56.4599200704235,5514.975662559533
305,parking,POINT (-3.039139810357827 56.47235669911466),56.47235669909938,-3.039139823266287,104,0.07174597434977158,-2.96847996830906,56.4599200704235,4347.30066336554
306,parking,POINT (-3.037038314003011 56.47317811761834),56.47317811760248,-3.037038326913398,105,0.0698285353528274,-2.96847996830906,56.4599200704235,4231.117366686889
307,parking,POINT (-3.035516297268616 56.47567291616654),56.4756729161484,-3.03551631018099,119,0.06886235023583434,-2.96847996830906,56.4599200704235,4172.573354453382
308,parking,POINT (-3.010292800956956 56.45363655125273),56.45363655125913,-3.010292813882492,143,0.04228234463740946,-2.96847996830906,56.4599200704235,2562.01224607727
309,parking,POINT (-3.04433874975972 56.46544277703575),56.46544277702669,-3.04433876266189,103,0.0760595619819746,-2.96847996830906,56.4599200704235,4608.673688750082
310,parking,POINT (-3.046876215361255 56.46625541012845),56.4662554101183,-3.046876228261658,89,0.0786518283551239,-2.96847996830906,56.4599200704235,4765.746770908983
311,parking,POINT (-3.046970814015106 56.46701037242859),56.4670103724177,-3.04697082691567,89,0.07881045150975714,-2.96847996830906,56.4599200704235,4775.358216730326
312,parking,POINT (-3.046760172526233 56.46565344555493),56.4656534455454,-3.046760185426541,89,0.07848989732601523,-2.96847996830906,56.4599200704235,4755.934891195264
313,parking,POINT (-3.047461487569537 56.46570138783709),56.46570138782743,-3.047461500469303,89,0.07919284092204615,-2.96847996830906,56.4599200704235,4798.5283215449
314,parking,POINT (-3.048535927705053 56.46687730707249),56.46687730706154,-3.048535940604329,89,0.08035771177540159,-2.96847996830906,56.4599200704235,4869.111289849705
315,parking,POINT (-3.047943717146179 56.46641202282747),56.46641202281705,-3.047943730045782,89,0.07972850729338105,-2.96847996830906,56.4599200704235,4830.985930387092
316,parking,POINT (-3.048193830632816 56.46586080783275),56.46586080782286,-3.048193843532048,89,0.079934937692565,-2.96847996830906,56.4599200704235,4843.494158471586
317,parking,POINT (-3.049170136390567 56.46618239005506),56.46618239004475,-3.049170149289122,89,0.08093282370975254,-2.96847996830906,56.4599200704235,4903.9590219541515
318,parking,POINT (-3.046234286949974 56.46756209765675),56.46756209764541,-3.046234299851297,89,0.07812897448220181,-2.96847996830906,56.4599200704235,4734.065509218729
319,parking,POINT (-3.047488843640414 56.46788421749243),56.46788421748061,-3.047488856540837,89,0.07940926934538994,-2.96847996830906,56.4599200704235,4811.642359466899
320,parking,POINT (-3.049633514318001 56.46803411923985),56.46803411922763,-3.049633527216764,90,0.08155818727376199,-2.96847996830906,56.4599200704235,4941.851648840911
321,parking,POINT (-3.04807983709986 56.46847420001244),56.46847419999999,-3.048079849999996,90,0.08005819319733865,-2.96847996830906,56.4599200704235,4850.96257384293
322,parking,POINT (-3.049187742371133 56.46811767026757),56.46811767025532,-3.049187755270276,90,0.08112303938573581,-2.96847996830906,56.4599200704235,4915.484752030005
